"id","country","district","gender","trial","item_A","item_B","item_C","best_overall","worst_overall","best_taste","worst_taste","best_color","worst_color","best_describe","worst_describe","community","age","geno_test","region"
"J279","Ghana","Northern","Man","community","PGN16024-28","PGN16030-30","PGN16203-18","C","B",NA,NA,NA,NA,NA,NA,"Katinga","19","variety_trial",NA
"J280","Ghana","Northern","Man","community","PGA14011-24","PGN16092-6","PGN16030-30","B","C",NA,NA,NA,NA,NA,NA,"Katinga","18","variety_trial",NA
"J281","Ghana","Northern","Woman","community","PGN16130-4","OBARE","PGN16092-6","B","C",NA,NA,NA,NA,NA,NA,"Katinga","25","variety_trial",NA
"J282","Ghana","Northern","Woman","community","PGN16130-4","NAN","PGN16203-18","B","C",NA,NA,NA,NA,NA,NA,"Katinga","20","variety_trial",NA
"J283","Ghana","Northern","Man","community","PGN16203-18","PGA14011-24","APOMUDEN","B","C",NA,NA,NA,NA,NA,NA,"Katinga","21","variety_trial",NA
"J284","Ghana","Northern","Man","community","LIGRI","PGA14011-24","OBARE","B","A",NA,NA,NA,NA,NA,NA,"Katinga","30","variety_trial",NA
"J285","Ghana","Northern","Man","community","PURPLE","OBARE","NAN","B","C",NA,NA,NA,NA,NA,NA,"Katinga","18","variety_trial",NA
"J286","Ghana","Northern","Man","community","PGN16021-39","NAN","APOMUDEN","B","C",NA,NA,NA,NA,NA,NA,"Katinga","30","variety_trial",NA
"J287","Ghana","Northern","Man","community","PGN16021-39","APOMUDEN","PURPLE","A","B",NA,NA,NA,NA,NA,NA,"Katinga","35","variety_trial",NA
"J288","Ghana","Northern","Woman","community","PGN16024-27","PGN16021-39","LIGRI","B","A",NA,NA,NA,NA,NA,NA,"Katinga","18","variety_trial",NA
"J289","Ghana","Northern","Man","community","PGN16024-27","PURPLE","PGN16024-28","C","A",NA,NA,NA,NA,NA,NA,"Katinga","40","variety_trial",NA
"J290","Ghana","Northern","Woman","community","PGN16030-30","PGN16021-39","PGN16024-28","C","A",NA,NA,NA,NA,NA,NA,"Katinga","48","variety_trial",NA
"J291","Ghana","Northern","Woman","community","PGN16092-6","PGN16030-30","PGN16024-27","B","A",NA,NA,NA,NA,NA,NA,"Katinga","19","variety_trial",NA
"J292","Ghana","Northern","Woman","community","PGN16130-4","PGN16092-6","PGN16024-28","C","B",NA,NA,NA,NA,NA,NA,"Katinga","20","variety_trial",NA
"J293","Ghana","Northern","Man","community","PGN16130-4","PGN16030-30","PGN16203-18","C","B",NA,NA,NA,NA,NA,NA,"Katinga","25","variety_trial",NA
"J294","Ghana","Northern","Man","community","PGN16203-18","PGN16092-6","PGA14011-24","B","C",NA,NA,NA,NA,NA,NA,"Katinga","19","variety_trial",NA
"J295","Ghana","Northern","Man","community","OBARE","PGA14011-24","PGN16130-4","A","B",NA,NA,NA,NA,NA,NA,"Katinga","38","variety_trial",NA
"J296","Ghana","Northern","Man","community","PGN16203-18","OBARE","NAN","B","A",NA,NA,NA,NA,NA,NA,"Katinga","32","variety_trial",NA
"J297","Ghana","Northern","Woman","community","NAN","PGA14011-24","APOMUDEN","B","A",NA,NA,NA,NA,NA,NA,"Katinga","26","variety_trial",NA
"J298","Ghana","Northern","Man","community","OBARE","LIGRI","APOMUDEN","B","C",NA,NA,NA,NA,NA,NA,"Katinga","20","variety_trial",NA
"J299","Ghana","Northern","Man","community","PURPLE","LIGRI","NAN","B","C",NA,NA,NA,NA,NA,NA,"Katinga","42","variety_trial",NA
"J300","Ghana","Northern","Man","community","LIGRI","PGN16021-39","APOMUDEN","A","B",NA,NA,NA,NA,NA,NA,"Katinga","37","variety_trial",NA
"J301","Ghana","Northern","Man","community","LIGRI","PURPLE","PGN16024-27","A","C",NA,NA,NA,NA,NA,NA,"Katinga","50","variety_trial",NA
"J302","Ghana","Northern","Woman","community","PGN16024-28","PGN16021-39","PURPLE","C","A",NA,NA,NA,NA,NA,NA,"Katinga","30","variety_trial",NA
"J303","Ghana","Northern","Man","community","PGN16030-30","PGN16021-39","PGN16024-27","B","C",NA,NA,NA,NA,NA,NA,"Katinga","40","variety_trial",NA
"J304","Ghana","Northern","Man","community","PGN16024-28","PGN16024-27","PGN16092-6","A","C",NA,NA,NA,NA,NA,NA,"Katinga","20","variety_trial",NA
"J305","Ghana","Northern","Woman","community","PGN16024-28","PGN16130-4","PGN16030-30","A","C",NA,NA,NA,NA,NA,NA,"Katinga","25","variety_trial",NA
"J306","Ghana","Northern","Woman","community","PGN16203-18","PGN16030-30","PGN16092-6","C","B",NA,NA,NA,NA,NA,NA,"Katinga","30","variety_trial",NA
"J307","Ghana","Northern","Man","community","PGN16130-4","PGA14011-24","PGN16092-6","A","B",NA,NA,NA,NA,NA,NA,"Katinga","28","variety_trial",NA
"J308","Ghana","Northern","Woman","community","OBARE","PGN16203-18","PGN16130-4","A","C",NA,NA,NA,NA,NA,NA,"Katinga","27","variety_trial",NA
"J309","Ghana","Northern","Woman","community","NAN","PGA14011-24","PGN16203-18","B","C",NA,NA,NA,NA,NA,NA,"Katinga","35","variety_trial",NA
"J310","Ghana","Northern","Man","community","PGA14011-24","APOMUDEN","OBARE","B","A",NA,NA,NA,NA,NA,NA,"Katinga","19","variety_trial",NA
"J311","Ghana","Northern","Woman","community","OBARE","LIGRI","NAN","A","B",NA,NA,NA,NA,NA,NA,"Katinga","25","variety_trial",NA
"J312","Ghana","Northern","Man","community","NAN","APOMUDEN","PURPLE","A","B",NA,NA,NA,NA,NA,NA,"Katinga","34","variety_trial",NA
"J313","Ghana","Northern","Woman","community","LIGRI","PURPLE","APOMUDEN","B","A",NA,NA,NA,NA,NA,NA,"Katinga","35","variety_trial",NA
"J314","Ghana","Northern","Woman","community","PGN16021-39","PURPLE","LIGRI","A","B",NA,NA,NA,NA,NA,NA,"Katinga","42","variety_trial",NA
"J315","Ghana","Northern","Woman","community","PGN16021-39","PGN16024-27","PURPLE","B","A",NA,NA,NA,NA,NA,NA,"Katinga","22","variety_trial",NA
"J316","Ghana","Northern","Woman","community","PGN16024-27","PGN16021-39","PGN16024-28","A","B",NA,NA,NA,NA,NA,NA,"Katinga","38","variety_trial",NA
"J317","Ghana","Northern","Woman","community","PGN16030-30","PGN16024-27","PGN16024-28","B","C",NA,NA,NA,NA,NA,NA,"Katinga","46","variety_trial",NA
"J318","Ghana","Northern","Woman","community","PGN16030-30","PGN16024-28","PGN16092-6","A","C",NA,NA,NA,NA,NA,NA,"Katinga","51","variety_trial",NA
"J319","Ghana","Northern","Woman","community","PGN16030-30","PGN16092-6","PGN16130-4","A","B",NA,NA,NA,NA,NA,NA,"Katinga","20","variety_trial",NA
"J320","Ghana","Northern","Man","community","PGN16130-4","PGN16203-18","PGN16092-6","C","A",NA,NA,NA,NA,NA,NA,"Katinga","20","variety_trial",NA
"J321","Ghana","Northern","Woman","community","PGN16203-18","PGN16130-4","PGA14011-24","A","C",NA,NA,NA,NA,NA,NA,"Katinga","35","variety_trial",NA
"J322","Ghana","Northern","Woman","community","OBARE","PGA14011-24","PGN16203-18","C","A",NA,NA,NA,NA,NA,NA,"Katinga","29","variety_trial",NA
"J323","Ghana","Northern","Woman","community","NAN","OBARE","PGA14011-24","B","C",NA,NA,NA,NA,NA,NA,"Katinga","24","variety_trial",NA
"J324","Ghana","Northern","Woman","community","OBARE","APOMUDEN","NAN","A","C",NA,NA,NA,NA,NA,NA,"Katinga","23","variety_trial",NA
"J325","Ghana","Northern","Woman","community","LIGRI","APOMUDEN","NAN","B","A",NA,NA,NA,NA,NA,NA,"Katinga","26","variety_trial",NA
"J326","Ghana","Upper West","Woman","community","OBARE","APOMUDEN","PGN16203-18","B","A",NA,NA,NA,NA,NA,NA,"WA","56","variety_trial",NA
"J327","Ghana","Upper West","Man","community","PGA14011-24","NAN","LIGRI","B","C",NA,NA,NA,NA,NA,NA,"WA","39","variety_trial",NA
"J328","Ghana","Upper West","Man","community","PURPLE","APOMUDEN","OBARE","B","C",NA,NA,NA,NA,NA,NA,"WA","38","variety_trial",NA
"J329","Ghana","Upper West","Man","community","LIGRI","PGN16021-39","NAN","C","A",NA,NA,NA,NA,NA,NA,"WA","48","variety_trial",NA
"J330","Ghana","Upper West","Man","community","PGN16024-27","APOMUDEN","PURPLE","C","A",NA,NA,NA,NA,NA,NA,"WA","37","variety_trial",NA
"J331","Ghana","Upper West","Man","community","PGN16021-39","PGN16024-28","LIGRI","B","C",NA,NA,NA,NA,NA,NA,"WA","32","variety_trial",NA
"J332","Ghana","Upper West","Man","community","PGN16030-30","PURPLE","PGN16024-27","B","A",NA,NA,NA,NA,NA,NA,"WA","31","variety_trial",NA
"J333","Ghana","Upper West","Man","community","PGN16021-39","PGN16092-6","PGN16024-28","A","C",NA,NA,NA,NA,NA,NA,"WA","32","variety_trial",NA
"J334","Ghana","Upper West","Man","community","PGN16024-27","PGN16130-4","PGN16030-30","A","C",NA,NA,NA,NA,NA,NA,"WA","48","variety_trial",NA
"J335","Ghana","Upper West","Man","community","PGN16092-6","PGN16024-28","PGN16203-18","A","B",NA,NA,NA,NA,NA,NA,"WA","45","variety_trial",NA
"J336","Ghana","Upper West","Man","community","PGN16030-30","PGA14011-24","PGN16130-4","C","B",NA,NA,NA,NA,NA,NA,"WA","43","variety_trial",NA
"J337","Ghana","Upper West","Man","community","PGN16203-18","PGN16092-6","OBARE","B","A",NA,NA,NA,NA,NA,NA,"WA","18","variety_trial",NA
"J338","Ghana","Upper West","Man","community","PGA14011-24","PGN16130-4","NAN","C","A",NA,NA,NA,NA,NA,NA,"WA","25","variety_trial",NA
"J339","Ghana","Upper West","Man","community","OBARE","PGN16024-27","APOMUDEN","C","B",NA,NA,NA,NA,NA,NA,"WA","23","variety_trial",NA
"J340","Ghana","Upper West","Man","community","PGN16024-28","NAN","LIGRI","C","B",NA,NA,NA,NA,NA,NA,"WA","45","variety_trial",NA
"J341","Ghana","Upper West","Man","community","APOMUDEN","PGN16030-30","PURPLE","C","B",NA,NA,NA,NA,NA,NA,"WA","38","variety_trial",NA
"J342","Ghana","Upper West","Man","community","PGN16092-6","LIGRI","PGN16021-39","C","B",NA,NA,NA,NA,NA,NA,"WA","62","variety_trial",NA
"J343","Ghana","Upper West","Man","community","PGN16024-27","PGN16130-4","PURPLE","B","C",NA,NA,NA,NA,NA,NA,"WA","37","variety_trial",NA
"J344","Ghana","Upper West","Woman","community","PGN16024-28","PGN16021-39","PGN16203-18","B","C",NA,NA,NA,NA,NA,NA,"WA","38","variety_trial",NA
"J345","Ghana","Upper West","Man","community","PGA14011-24","PGN16024-27","PGN16030-30","A","C",NA,NA,NA,NA,NA,NA,"WA","28","variety_trial",NA
"J346","Ghana","Upper West","Man","community","PGN16024-28","OBARE","PGN16092-6","B","C",NA,NA,NA,NA,NA,NA,"WA","41","variety_trial",NA
"J347","Ghana","Upper West","Man","community","NAN","PGN16030-30","PGN16130-4","C","B",NA,NA,NA,NA,NA,NA,"WA","47","variety_trial",NA
"J348","Ghana","Upper West","Man","community","PGN16092-6","APOMUDEN","PGN16203-18","B","C",NA,NA,NA,NA,NA,NA,"WA","35","variety_trial",NA
"J349","Ghana","Upper West","Man","community","LIGRI","PGN16130-4","PGA14011-24","A","C",NA,NA,NA,NA,NA,NA,"WA","35","variety_trial",NA
"J350","Ghana","Upper West","Man","community","PURPLE","PGN16203-18","OBARE","A","B",NA,NA,NA,NA,NA,NA,"WA","35","variety_trial",NA
"J351","Ghana","Upper West","Man","community","PGN16021-39","NAN","PGA14011-24","A","B",NA,NA,NA,NA,NA,NA,"WA","39","variety_trial",NA
"J352","Ghana","Upper West","Man","community","PGN16092-6","PGN16203-18","APOMUDEN","A","C",NA,NA,NA,NA,NA,NA,"WA","43","variety_trial",NA
"J353","Ghana","Upper West","Man","community","LIGRI","PGN16130-4","PGA14011-24","B","A",NA,NA,NA,NA,NA,NA,"WA","43","variety_trial",NA
"J354","Ghana","Upper West","Woman","community","PURPLE","PGN16203-18","OBARE","B","A",NA,NA,NA,NA,NA,NA,"WA","35","variety_trial",NA
"J355","Ghana","Upper West","Man","community","NAN","PGA14011-24","PGN16021-39","C","B",NA,NA,NA,NA,NA,NA,"WA","27","variety_trial",NA
"J356","Ghana","Upper West","Woman","community","APOMUDEN","OBARE","PGN16024-27","A","C",NA,NA,NA,NA,NA,NA,"WA","40","variety_trial",NA
"J357","Ghana","Upper West","Man","community","PGN16024-28","NAN","LIGRI","C","A",NA,NA,NA,NA,NA,NA,"WA","42","variety_trial",NA
"J358","Ghana","Upper West","Man","community","PURPLE","PGN16030-30","APOMUDEN","B","A",NA,NA,NA,NA,NA,NA,"WA","38","variety_trial",NA
"J359","Ghana","Upper West","Man","community","PGN16021-39","LIGRI","PGN16092-6","B","C",NA,NA,NA,NA,NA,NA,"WA","52","variety_trial",NA
"J360","Ghana","Upper West","Woman","community","PGN16024-27","PURPLE","PGN16130-4","A","C",NA,NA,NA,NA,NA,NA,"WA","56","variety_trial",NA
"J361","Ghana","Upper West","Woman","community","PGN16021-39","PGN16203-18","PGN16024-28","A","C",NA,NA,NA,NA,NA,NA,"WA","35","variety_trial",NA
"J362","Ghana","Upper West","Man","community","PGN16030-30","PGN16024-27","PGA14011-24","A","B",NA,NA,NA,NA,NA,NA,"WA","19","variety_trial",NA
"J363","Ghana","Upper West","Woman","community","PGN16024-28","OBARE","PGN16092-6","C","A",NA,NA,NA,NA,NA,NA,"WA","40","variety_trial",NA
"J364","Ghana","Upper West","Woman","community","PGN16130-4","NAN","PGN16030-30","B","C",NA,NA,NA,NA,NA,NA,"WA","45","variety_trial",NA
"J365","Ghana","Upper West","Man","community","PGN16203-18","PGN16030-30","APOMUDEN","C","B",NA,NA,NA,NA,NA,NA,"WA","26","variety_trial",NA
"J366","Ghana","Upper West","Woman","community","LIGRI","PGN16092-6","PGA14011-24","C","B",NA,NA,NA,NA,NA,NA,"WA","50","variety_trial",NA
"J367","Ghana","Upper West","Woman","community","PGN16130-4","PURPLE","OBARE","A","C",NA,NA,NA,NA,NA,NA,"WA","40","variety_trial",NA
"J368","Ghana","Upper West","Man","community","PGN16021-39","PGN16203-18","NAN","C","A",NA,NA,NA,NA,NA,NA,"WA","66","variety_trial",NA
"J369","Ghana","Upper West","Man","community","PGN16024-27","PGA14011-24","APOMUDEN","A","C",NA,NA,NA,NA,NA,NA,"WA","23","variety_trial",NA
"J370","Ghana","Upper West","Woman","community","PGN16024-28","LIGRI","OBARE","A","B",NA,NA,NA,NA,NA,NA,"WA","45","variety_trial",NA
"J371","Ghana","Upper West","Woman","community","PGN16030-30","NAN","PURPLE","B","A",NA,NA,NA,NA,NA,NA,"WA","47","variety_trial",NA
"J372","Ghana","Upper West","Man","community","PGN16021-39","APOMUDEN","PGN16092-6","C","B",NA,NA,NA,NA,NA,NA,"WA","24","variety_trial",NA
"J373","Ghana","Upper West","Woman","community","PGN16024-27","PGN16130-4","LIGRI","B","C",NA,NA,NA,NA,NA,NA,"WA","50","variety_trial",NA
"J374","Ghana","Upper West","Woman","community","PGN16203-18","PURPLE","PGN16024-28","B","C",NA,NA,NA,NA,NA,NA,"WA","51","variety_trial",NA
"J375","Ghana","Upper West","Woman","community","PGN16021-39","PGA14011-24","PGN16030-30","A","B",NA,NA,NA,NA,NA,NA,"WA","58","variety_trial",NA
"J376","Ghana","Upper West","Man","community","OBARE","PGN16092-6","PGN16024-27","C","B",NA,NA,NA,NA,NA,NA,"WA","30","variety_trial",NA
"J377","Ghana","Upper West","Woman","community","NAN","PGN16024-28","PGN16130-4","A","B",NA,NA,NA,NA,NA,NA,"WA","68","variety_trial",NA
"J378","Ghana","Upper West","Woman","community","APOMUDEN","PGN16130-4","PGN16024-27","A","C",NA,NA,NA,NA,NA,NA,"WA","32","variety_trial",NA
"J379","Ghana","Upper West","Woman","community","LIGRI","PGN16024-28","PGN16203-18","A","B",NA,NA,NA,NA,NA,NA,"WA","35","variety_trial",NA
"J380","Ghana","Upper West","Woman","community","PGA14011-24","PURPLE","PGN16030-30","C","B",NA,NA,NA,NA,NA,NA,"WA","20","variety_trial",NA
"J381","Ghana","Upper West","Woman","community","PGN16092-6","PGN16021-39","OBARE","B","C",NA,NA,NA,NA,NA,NA,"WA","46","variety_trial",NA
"J382","Ghana","Upper West","Woman","community","PGN16130-4","PGN16024-27","NAN","C","B",NA,NA,NA,NA,NA,NA,"WA","30","variety_trial",NA
"J383","Ghana","Upper West","Woman","community","PGN16203-18","APOMUDEN","PGN16024-28","A","B",NA,NA,NA,NA,NA,NA,"WA","45","variety_trial",NA
"J384","Ghana","Upper West","Woman","community","PGA14011-24","LIGRI","PGN16030-30","B","C",NA,NA,NA,NA,NA,NA,"WA","52","variety_trial",NA
"J385","Ghana","Upper West","Woman","community","PGN16092-6","PURPLE","OBARE","C","A",NA,NA,NA,NA,NA,NA,"WA","40","variety_trial",NA
"J386","Ghana","Upper West","Woman","community","NAN","PGN16130-4","PGN16021-39","C","B",NA,NA,NA,NA,NA,NA,"WA","27","variety_trial",NA
"J387","Ghana","Upper West","Woman","community","APOMUDEN","PGN16024-27","PGN16203-18","A","B",NA,NA,NA,NA,NA,NA,"WA","35","variety_trial",NA
"J388","Ghana","Upper West","Woman","community","LIGRI","PGA14011-24","PGN16024-28","B","A",NA,NA,NA,NA,NA,NA,"WA","40","variety_trial",NA
"J389","Ghana","Upper West","Woman","community","PGN16030-30","OBARE","PURPLE","B","A",NA,NA,NA,NA,NA,NA,"WA","49","variety_trial",NA
"J390","Ghana","Upper West","Man","community","NAN","PGN16021-39","PGN16092-6","C","B",NA,NA,NA,NA,NA,NA,"WA","54","variety_trial",NA
"J391","Ghana","Upper West","Man","community","PGN16130-4","APOMUDEN","PURPLE","B","A",NA,NA,NA,NA,NA,NA,"WA","35","variety_trial",NA
"J392","Ghana","Upper West","Woman","community","LIGRI","PGN16203-18","PGN16021-39","C","A",NA,NA,NA,NA,NA,NA,"WA","35","variety_trial",NA
"J393","Ghana","Upper West","Woman","community","PURPLE","PGA14011-24","PGN16024-27","B","A",NA,NA,NA,NA,NA,NA,"WA","63","variety_trial",NA
"J394","Ghana","Upper West","Woman","community","OBARE","PGN16021-39","PGN16024-28","B","C",NA,NA,NA,NA,NA,NA,"WA","30","variety_trial",NA
"J395","Ghana","Upper West","Woman","community","PGN16030-30","PGN16024-27","NAN","C","A",NA,NA,NA,NA,NA,NA,"WA","45","variety_trial",NA
"J396","Ghana","Upper West","Woman","community","APOMUDEN","PGN16024-28","PGN16092-6","C","A",NA,NA,NA,NA,NA,NA,"WA","75","variety_trial",NA
"J397","Ghana","Upper West","Man","community","PGN16130-4","PGN16030-30","LIGRI","B","A",NA,NA,NA,NA,NA,NA,"WA","28","variety_trial",NA
"J398","Ghana","Upper West","Man","community","PURPLE","PGN16092-6","PGN16203-18","B","C",NA,NA,NA,NA,NA,NA,"WA","32","variety_trial",NA
"J399","Ghana","Upper West","Woman","community","PGN16130-4","PGN16021-39","PGA14011-24","B","A",NA,NA,NA,NA,NA,NA,"WA","60","variety_trial",NA
"J400","Ghana","Upper West","Woman","community","PGN16203-18","PGN16024-27","OBARE","B","A",NA,NA,NA,NA,NA,NA,"WA","47","variety_trial",NA
"J401","Ghana","Upper West","Woman","community","NAN","PGN16024-28","PGA14011-24","A","B",NA,NA,NA,NA,NA,NA,"WA","42","variety_trial",NA
"J402","Ghana","Upper West","Woman","community","APOMUDEN","PGN16030-30","OBARE","A","B",NA,NA,NA,NA,NA,NA,"WA","56","variety_trial",NA
"J403","Ghana","Upper West","Woman","community","NAN","PGN16092-6","LIGRI","C","A",NA,NA,NA,NA,NA,NA,"WA","40","variety_trial",NA
"J404","Ghana","Upper West","Woman","community","APOMUDEN","PGN16092-6","PGN16024-27","B","A",NA,NA,NA,NA,NA,NA,"WA","37","variety_trial",NA
"J405","Ghana","Upper West","Woman","community","PGN16130-4","LIGRI","PGN16024-28","B","A",NA,NA,NA,NA,NA,NA,"WA","45","variety_trial",NA
"J406","Ghana","Upper West","Woman","community","PGN16030-30","PGN16203-18","PURPLE","B","A",NA,NA,NA,NA,NA,NA,"WA","25","variety_trial",NA
"J407","Ghana","Upper West","Woman","community","PGN16092-6","PGA14011-24","PGN16021-39","B","A",NA,NA,NA,NA,NA,NA,"WA","38","variety_trial",NA
"J408","Ghana","Upper West","Man","community","PGN16024-27","OBARE","PGN16130-4","C","A",NA,NA,NA,NA,NA,NA,"WA","37","variety_trial",NA
"J409","Ghana","Upper West","Woman","community","PGN16203-18","NAN","PGN16024-28","B","A",NA,NA,NA,NA,NA,NA,"WA","50","variety_trial",NA
"J410","Ghana","Upper West","Woman","community","PGN16030-30","PGA14011-24","APOMUDEN","C","B",NA,NA,NA,NA,NA,NA,"WA","37","variety_trial",NA
"J411","Ghana","Upper West","Woman","community","PGN16092-6","OBARE","LIGRI","B","A",NA,NA,NA,NA,NA,NA,"WA","40","variety_trial",NA
"J412","Ghana","Upper West","Woman","community","NAN","PURPLE","PGN16130-4","B","A",NA,NA,NA,NA,NA,NA,"WA","45","variety_trial",NA
"J413","Ghana","Upper West","Woman","community","PGN16203-18","APOMUDEN","PGN16021-39","A","C",NA,NA,NA,NA,NA,NA,"WA","43","variety_trial",NA
"J414","Ghana","Upper West","Woman","community","PGN16024-27","LIGRI","PGA14011-24","B","C",NA,NA,NA,NA,NA,NA,"WA","55","variety_trial",NA
"J415","Ghana","Upper West","Woman","community","OBARE","PGN16024-28","PURPLE","B","C",NA,NA,NA,NA,NA,NA,"WA","54","variety_trial",NA
"J416","Ghana","Upper West","Woman","community","PGN16021-39","PGN16030-30","NAN","C","A",NA,NA,NA,NA,NA,NA,"WA","55","variety_trial",NA
"J417","Ghana","Upper West","Woman","community","PGN16021-39","PGN16024-28","APOMUDEN","C","A",NA,NA,NA,NA,NA,NA,"WA","18","variety_trial",NA
"J418","Ghana","Upper West","Woman","community","PGN16024-27","LIGRI","PGN16030-30","C","A",NA,NA,NA,NA,NA,NA,"WA","45","variety_trial",NA
"J419","Ghana","Upper West","Woman","community","PGN16024-28","PURPLE","PGN16092-6","B","A",NA,NA,NA,NA,NA,NA,"WA","42","variety_trial",NA
"J420","Ghana","Upper West","Woman","community","PGN16030-30","PGN16021-39","PGN16130-4","C","A",NA,NA,NA,NA,NA,NA,"WA","48","variety_trial",NA
"J421","Ghana","Upper West","Man","community","PGN16203-18","PGN16024-27","PGN16092-6","B","A",NA,NA,NA,NA,NA,NA,"WA","30","variety_trial",NA
"J422","Ghana","Upper West","Man","community","PGN16130-4","PGN16024-28","PGA14011-24","A","B",NA,NA,NA,NA,NA,NA,"WA","36","variety_trial",NA
"J423","Ghana","Upper West","Woman","community","OBARE","PGN16030-30","PGN16203-18","C","A",NA,NA,NA,NA,NA,NA,"WA","55","variety_trial",NA
"J424","Ghana","Upper West","Woman","community","PGA14011-24","PGN16092-6","NAN","A","B",NA,NA,NA,NA,NA,NA,"WA","32","variety_trial",NA
"J425","Ghana","Upper West","Man","community","PGN16130-4","OBARE","APOMUDEN","C","B",NA,NA,NA,NA,NA,NA,"WA","20","variety_trial",NA
"J426","Ghana","Upper West","Woman","community","PGN16203-18","LIGRI","NAN","B","A",NA,NA,NA,NA,NA,NA,"WA","58","variety_trial",NA
"J427","Ghana","Upper West","Man","community","APOMUDEN","PGA14011-24","PURPLE","A","C",NA,NA,NA,NA,NA,NA,"WA","29","variety_trial",NA
"J428","Ghana","Upper West","Woman","community","LIGRI","OBARE","PGN16021-39","C","A",NA,NA,NA,NA,NA,NA,"WA","35","variety_trial",NA
"J429","Ghana","Upper West","Woman","community","PURPLE","NAN","PGN16024-27","C","A",NA,NA,NA,NA,NA,NA,"WA","25","variety_trial",NA
"J430","Ghana","Upper West","Woman","community","PURPLE","APOMUDEN","PGN16024-27","B","A",NA,NA,NA,NA,NA,NA,"WA","32","variety_trial",NA
"J431","Ghana","Upper West","Man","community","PGN16024-28","PGN16021-39","LIGRI","B","C",NA,NA,NA,NA,NA,NA,"WA","53","variety_trial",NA
"J432","Ghana","Upper West","Man","community","PURPLE","PGN16024-27","PGN16030-30","B","A",NA,NA,NA,NA,NA,NA,"WA","35","variety_trial",NA
"J433","Ghana","Upper West","Man","community","PGN16024-28","PGN16092-6","PGN16021-39","A","B",NA,NA,NA,NA,NA,NA,"WA","62","variety_trial",NA
"J434","Ghana","Upper West","Woman","community","PGN16030-30","PGN16130-4","PGN16024-27","C","A",NA,NA,NA,NA,NA,NA,"WA","24","variety_trial",NA
"J435","Ghana","Upper West","Woman","community","PGN16092-6","PGN16203-18","PGN16024-28","A","C",NA,NA,NA,NA,NA,NA,"WA","42","variety_trial",NA
"J436","Ghana","Upper West","Man","community","PGA14011-24","PGN16030-30","PGN16130-4","A","B",NA,NA,NA,NA,NA,NA,"WA","30","variety_trial",NA
"J437","Ghana","Upper West","Woman","community","OBARE","PGN16203-18","PGN16092-6","C","A",NA,NA,NA,NA,NA,NA,"WA","37","variety_trial",NA
"J438","Ghana","Upper West","Woman","community","PGA14011-24","NAN","PGN16130-4","A","C",NA,NA,NA,NA,NA,NA,"WA","48","variety_trial",NA
"J439","Ghana","Upper West","Woman","community","APOMUDEN","OBARE","PGN16203-18","B","A",NA,NA,NA,NA,NA,NA,"WA","21","variety_trial",NA
"J440","Ghana","Upper West","Man","community","PGA14011-24","LIGRI","NAN","C","B",NA,NA,NA,NA,NA,NA,"WA","45","variety_trial",NA
"J441","Ghana","Upper West","Woman","community","OBARE","PURPLE","APOMUDEN","B","C",NA,NA,NA,NA,NA,NA,"WA","40","variety_trial",NA
"J442","Ghana","Upper West","Woman","community","NAN","PGN16021-39","LIGRI","A","B",NA,NA,NA,NA,NA,NA,"WA","32","variety_trial",NA
"J443","Ghana","Upper West","Woman","community","APOMUDEN","PGN16021-39","PURPLE","C","A",NA,NA,NA,NA,NA,NA,"WA","40","variety_trial",NA
"J444","Ghana","Upper West","Woman","community","LIGRI","PGN16024-27","PGN16021-39","A","B",NA,NA,NA,NA,NA,NA,"WA","34","variety_trial",NA
"J445","Ghana","Upper West","Woman","community","PURPLE","PGN16024-28","PGN16024-27","B","C",NA,NA,NA,NA,NA,NA,"WA","30","variety_trial",NA
"J446","Ghana","Upper West","Woman","community","PGN16024-28","PGN16030-30","PGN16021-39","A","C",NA,NA,NA,NA,NA,NA,"WA","45","variety_trial",NA
"J447","Ghana","Upper West","Woman","community","PGN16024-27","PGN16092-6","PGN16030-30","B","A",NA,NA,NA,NA,NA,NA,"WA","46","variety_trial",NA
"J448","Ghana","Upper West","Woman","community","PGN16092-6","PGN16130-4","PGN16024-28","C","A",NA,NA,NA,NA,NA,NA,"WA","40","variety_trial",NA
"J449","Ghana","Upper West","Woman","community","PGN16130-4","PGN16203-18","PGN16030-30","B","C",NA,NA,NA,NA,NA,NA,"WA","56","variety_trial",NA
"J450","Ghana","Upper West","Woman","community","PGN16203-18","PGA14011-24","PGN16092-6","C","A",NA,NA,NA,NA,NA,NA,"WA","27","variety_trial",NA
"J451","Ghana","Upper West","Woman","community","PGA14011-24","OBARE","PGN16130-4","B","A",NA,NA,NA,NA,NA,NA,"WA","35","variety_trial",NA
"J452","Ghana","Upper West","Man","community","OBARE","NAN","PGN16203-18","A","C",NA,NA,NA,NA,NA,NA,"WA","40","variety_trial",NA
"J453","Ghana","Upper West","Woman","community","NAN","APOMUDEN","PGA14011-24","C","A",NA,NA,NA,NA,NA,NA,"WA","60","variety_trial",NA
"J454","Ghana","Upper West","Woman","community","OBARE","LIGRI","APOMUDEN","B","C",NA,NA,NA,NA,NA,NA,"WA","48","variety_trial",NA
"J455","Ghana","Upper West","Man","community","LIGRI","PURPLE","NAN","C","A",NA,NA,NA,NA,NA,NA,"WA","58","variety_trial",NA
